name,seq_length,mean,var,skew,kurtosis,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,skew_1,skew_2,skew_3,skew_4,skew_5,skew_6,skew_7,skew_8,skew_9,skew_10,skew_11,skew_12,skew_13,kurtosis_1,kurtosis_2,kurtosis_3,kurtosis_4,kurtosis_5,kurtosis_6,kurtosis_7,kurtosis_8,kurtosis_9,kurtosis_10,kurtosis_11,kurtosis_12,kurtosis_13
timit_accent,336,-13.479020118713379,7175.13330078125,-4.853890419006348,28.563888549804688,-179.9254150390625,44.929542541503906,-17.03253173828125,11.86822509765625,-8.658788681030273,0.6813374161720276,-8.105712890625,-2.6070778369903564,-6.752199649810791,-3.3768310546875,-1.7404996156692505,-4.683357238769531,0.17602494359016418,16036.65234375,2036.5958251953125,649.4004516601562,501.1125793457031,389.5415344238281,279.05645751953125,155.98643493652344,110.80885314941406,118.40216064453125,62.56122970581055,60.512603759765625,72.4150161743164,45.14619064331055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-12.751191139221191,7212.98974609375,-4.9787492752075195,29.667160034179688,-176.4446258544922,44.15878677368164,-14.7018404006958,12.07711124420166,-9.45557975769043,2.290926694869995,-7.664092540740967,-2.1327621936798096,-5.839812755584717,-2.767699956893921,-1.671546220779419,-4.3476152420043945,0.7332639098167419,15917.8173828125,1935.11083984375,526.992431640625,449.4653625488281,346.91241455078125,228.81878662109375,139.3678436279297,87.9102783203125,95.42440795898438,60.92538070678711,55.75260925292969,57.66572570800781,46.12106704711914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-13.194523811340332,7209.15771484375,-4.894725322723389,28.910062789916992,-178.6230010986328,44.4948616027832,-16.783302307128906,12.736944198608398,-8.703429222106934,0.27256494760513306,-7.596710205078125,-2.235182046890259,-6.43656063079834,-3.1786670684814453,-1.6832129955291748,-4.579879283905029,0.7867648601531982,16961.03515625,1992.6732177734375,627.800537109375,477.6511535644531,383.3797912597656,250.94454956054688,144.7229766845703,107.27722930908203,104.07392120361328,64.55000305175781,56.392173767089844,60.60124969482422,44.58113479614258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-13.732701301574707,7367.203125,-4.819285869598389,27.977571487426758,-183.23597717285156,45.181671142578125,-16.33748435974121,11.830207824707031,-10.029394149780273,-0.30157849192619324,-7.452700614929199,-2.47694993019104,-6.631515026092529,-2.6199374198913574,-1.9379465579986572,-4.859769821166992,0.3462701141834259,17014.83203125,2138.872314453125,617.58544921875,530.8158569335938,399.9770202636719,266.03985595703125,165.91624450683594,109.15583038330078,115.45278930664062,60.230247497558594,63.45009231567383,68.30216217041016,47.16520690917969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-14.047998428344727,7613.013671875,-4.724541187286377,26.800182342529297,-189.9995880126953,47.328346252441406,-15.916004180908203,13.463228225708008,-10.115797996520996,1.301628828048706,-8.860970497131348,-2.7896790504455566,-6.743405342102051,-3.4982306957244873,-2.1898581981658936,-5.110788345336914,0.5071153044700623,17712.548828125,2125.9111328125,641.8369140625,526.26220703125,404.7015380859375,275.5663146972656,167.83628845214844,120.6125259399414,116.55113220214844,65.90028381347656,61.07535934448242,68.35602569580078,46.44675064086914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-12.839808464050293,7099.6875,-4.919189453125,29.4613037109375,-175.22894287109375,44.62324142456055,-16.601167678833008,12.20937728881836,-9.025960922241211,1.0511466264724731,-7.622125625610352,-2.3610007762908936,-6.1537652015686035,-2.798354148864746,-1.872393012046814,-4.227010726928711,1.0894477367401123,17331.99609375,2134.46923828125,629.1273193359375,488.72412109375,388.34881591796875,233.35154724121094,150.439453125,103.14639282226562,107.5493392944336,59.07073211669922,52.53871536254883,60.67456817626953,48.0675048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-12.878213882446289,7269.52001953125,-4.868528366088867,28.776081085205078,-178.0023956298828,46.35826110839844,-15.68310546875,11.519396781921387,-8.8738374710083,0.9504203796386719,-7.04469108581543,-2.6187551021575928,-5.749316215515137,-3.0684008598327637,-1.7707176208496094,-4.106575965881348,0.6729243993759155,15269.1533203125,2057.60205078125,566.8204956054688,480.5704040527344,375.5373840332031,250.2955780029297,134.45761108398438,98.80233001708984,100.8893051147461,63.68765640258789,52.736515045166016,56.39350891113281,50.413143157958984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-13.060612678527832,7184.5888671875,-4.8796916007995605,28.85565757751465,-177.4512176513672,44.821964263916016,-17.02570343017578,12.463298797607422,-8.8417329788208,0.7248615622520447,-7.230983257293701,-2.7348265647888184,-5.98596715927124,-3.075241804122925,-1.760947346687317,-4.290735244750977,0.5992817282676697,15711.7294921875,2090.033203125,611.3184204101562,486.07537841796875,382.974853515625,262.39208984375,137.89183044433594,104.28593444824219,106.5392074584961,63.08509063720703,52.9072380065918,55.47200012207031,49.27503204345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-13.857063293457031,7678.32421875,-4.859884738922119,28.10246467590332,-187.84613037109375,45.223594665527344,-16.35222816467285,12.737753868103027,-10.483844757080078,1.4302695989608765,-8.063430786132812,-2.843231678009033,-5.413498878479004,-2.8751463890075684,-1.7042256593704224,-4.585745811462402,0.6340289115905762,17089.181640625,2060.016845703125,610.8505249023438,479.0135803222656,408.3962097167969,273.2551574707031,145.13973999023438,113.27625274658203,98.46125030517578,66.59925079345703,57.9936637878418,61.95063781738281,48.39094543457031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-13.445584297180176,7014.6787109375,-4.9417405128479,29.40450668334961,-176.12881469726562,42.50065231323242,-16.70751953125,11.94698429107666,-10.020586967468262,0.07097773253917694,-8.200023651123047,-3.325411558151245,-5.60279655456543,-2.9715325832366943,-2.3269643783569336,-4.145380020141602,0.11781668663024902,16736.3125,1937.600830078125,640.209716796875,503.7781982421875,381.5930480957031,252.966064453125,158.86561584472656,110.9490966796875,94.9167709350586,61.10203552246094,58.141136169433594,57.971622467041016,46.277748107910156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-13.247328758239746,7236.357421875,-5.02733850479126,29.959033966064453,-178.02593994140625,42.35312271118164,-15.140374183654785,11.788251876831055,-9.18720817565918,0.5471177697181702,-7.636997699737549,-2.222769021987915,-5.861260890960693,-3.102604866027832,-1.8005088567733765,-4.249618053436279,0.3235110342502594,16902.998046875,1935.0675048828125,571.830810546875,435.88946533203125,360.5059509277344,230.04598999023438,135.5191650390625,91.80760955810547,92.89403533935547,58.89884567260742,58.79963684082031,56.65966796875,43.26869583129883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-12.811593055725098,7146.505859375,-5.0076727867126465,29.988849639892578,-174.68060302734375,43.0018424987793,-15.595108985900879,11.823883056640625,-8.847480773925781,1.4830502271652222,-7.490315914154053,-2.471123218536377,-6.119617462158203,-2.3418006896972656,-1.9136333465576172,-4.394341468811035,0.9945371150970459,16920.3828125,2036.7381591796875,540.851318359375,482.0487365722656,355.8825988769531,237.79701232910156,139.2489776611328,114.22864532470703,97.45072174072266,54.3388671875,60.79952621459961,58.90621566772461,42.065364837646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-14.096924781799316,7712.93603515625,-4.868900299072266,27.89437484741211,-187.6326446533203,44.678524017333984,-15.886889457702637,11.876214981079102,-10.385488510131836,0.3936353623867035,-8.75838565826416,-2.771435499191284,-6.003077983856201,-2.9560019969940186,-1.3484286069869995,-4.787445068359375,0.3213951885700226,16802.8984375,1992.0218505859375,614.5509643554688,514.8267211914062,373.7447509765625,250.77386474609375,170.67176818847656,106.68216705322266,91.1017074584961,58.68467712402344,52.01044845581055,55.84755325317383,43.14205551147461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-12.78620433807373,7107.26123046875,-4.8911943435668945,29.231090545654297,-175.81512451171875,45.63245391845703,-14.7347993850708,11.48181438446045,-9.29323673248291,1.2249977588653564,-7.5431227684021,-2.7057673931121826,-5.823838710784912,-3.3094351291656494,-1.5890350341796875,-4.479169845581055,0.7336025238037109,15923.275390625,2083.955322265625,590.5798950195312,482.3565979003906,375.6023254394531,231.83123779296875,146.78207397460938,102.46295928955078,108.00811767578125,68.81231689453125,49.87422180175781,62.914512634277344,48.37955093383789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-13.353902816772461,7496.01708984375,-4.860864162445068,28.384096145629883,-183.32846069335938,46.04759216308594,-15.196993827819824,12.327600479125977,-9.876091957092285,1.0939745903015137,-7.705648422241211,-2.444370746612549,-6.364799976348877,-2.711127281188965,-1.5842888355255127,-4.607101917266846,0.7489941716194153,17215.447265625,2099.382568359375,580.3339233398438,496.00177001953125,387.9315490722656,269.48297119140625,153.111572265625,105.68350219726562,107.72396087646484,56.2482795715332,55.42144775390625,65.38623046875,47.64659118652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-13.581928253173828,7440.513671875,-4.837950706481934,28.23168182373047,-183.31369018554688,45.903743743896484,-15.22109317779541,11.726747512817383,-8.872511863708496,-0.1508476883172989,-8.378340721130371,-2.1638455390930176,-6.978541851043701,-3.2962539196014404,-1.712799072265625,-4.804534912109375,0.6968979239463806,17202.3828125,2096.0576171875,602.5262451171875,513.808349609375,383.3460388183594,275.31866455078125,172.3541717529297,106.7920150756836,118.59709930419922,68.60672760009766,53.81707000732422,67.07965087890625,48.75587844848633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-13.318016052246094,7538.6650390625,-4.848150730133057,28.316083908081055,-182.0918426513672,46.62421798706055,-16.54483985900879,11.787934303283691,-9.259018898010254,0.8391985297203064,-7.699929714202881,-2.8207099437713623,-5.729194164276123,-2.865797519683838,-1.904761552810669,-3.8080830574035645,0.33862438797950745,16000.533203125,2115.689453125,596.1292114257812,488.5173645019531,365.6562194824219,247.33607482910156,138.22433471679688,111.0825424194336,91.47721862792969,61.60704040527344,61.23507308959961,50.72328567504883,43.49264144897461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-13.672954559326172,7457.96533203125,-4.799883842468262,27.80467987060547,-184.21156311035156,46.598567962646484,-16.617713928222656,12.111357688903809,-9.477943420410156,0.1748419553041458,-7.791954517364502,-2.521899700164795,-6.382644176483154,-3.3996524810791016,-1.8974955081939697,-4.489706993103027,0.15740497410297394,17522.587890625,2136.281982421875,650.017578125,521.9717407226562,420.8387451171875,258.0195007324219,154.35939025878906,104.1396713256836,109.61443328857422,69.61528015136719,57.7674446105957,59.595001220703125,46.6533317565918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
timit_accent,336,-13.140674591064453,7278.28955078125,-4.882223129272461,28.802278518676758,-178.6118621826172,45.3375244140625,-15.381013870239258,11.816253662109375,-9.167104721069336,0.8950905799865723,-7.806999683380127,-2.3054587841033936,-6.646252155303955,-2.6866395473480225,-2.152963161468506,-5.008528232574463,0.889175534248352,15268.833984375,2019.3929443359375,591.4732055664062,468.46356201171875,360.7142333984375,255.91409301757812,135.3450164794922,94.18276977539062,113.99833679199219,54.27016067504883,53.78605651855469,69.78363800048828,44.59077072143555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
env-sound,216,-14.830906867980957,9821.8349609375,-4.080954074859619,21.23480796813965,-273.4911804199219,81.7674331665039,-12.401762962341309,10.474757194519043,-3.2591381072998047,5.465710163116455,-3.604341506958008,3.7188005447387695,-3.0865674018859863,3.167039394378662,-2.5679354667663574,3.200212240219116,-2.18481183052063,40743.14453125,3802.054443359375,1228.9161376953125,578.1040649414062,339.2771301269531,265.5641784667969,224.01756286621094,199.4667205810547,152.71336364746094,138.43313598632812,119.35282897949219,105.99471282958984,91.45038604736328,-0.49379581212997437,0.21866174042224884,-0.604381263256073,-0.4242318868637085,-0.25845205783843994,-0.16510260105133057,-0.3505559265613556,0.05786878615617752,-0.212309792637825,0.2437732219696045,-0.3125832974910736,0.4253745377063751,0.16927051544189453,-0.45556122064590454,-0.4975811243057251,1.5850023031234741,1.822173833847046,1.0928075313568115,1.4061062335968018,1.8970882892608643,3.265576124191284,2.520447015762329,2.896960496902466,3.862555980682373,2.6548938751220703,2.0834994316101074
env-sound,216,-15.733790397644043,11054.02734375,-3.853679656982422,18.229921340942383,-303.2359619140625,84.07359313964844,-8.423667907714844,10.925073623657227,-0.8136473894119263,7.106697082519531,-1.8350074291229248,5.488692760467529,-0.9394669532775879,4.318753719329834,-1.558286428451538,2.3589565753936768,-2.004995107650757,38934.2734375,4117.927734375,1494.5308837890625,597.5572509765625,378.9769287109375,263.3414611816406,212.92051696777344,176.60520935058594,161.60040283203125,148.736328125,125.28003692626953,101.85801696777344,94.88655090332031,-0.3066661059856415,0.03647325560450554,-0.6521035432815552,-0.2376527041196823,-0.47431299090385437,-0.1446457803249359,-0.47717776894569397,0.3106783330440521,0.2546437978744507,0.27262455224990845,0.5870499610900879,-0.3643394112586975,0.0817428007721901,-0.6516097784042358,0.044751375913619995,1.3945128917694092,1.6022369861602783,1.2092888355255127,3.0051989555358887,1.6458477973937988,2.211329460144043,2.6674141883850098,3.6355679035186768,4.615291595458984,2.523684024810791,2.739901065826416
env-sound,216,-15.997546195983887,10821.48046875,-4.160113334655762,20.850549697875977,-294.5638427734375,73.67476654052734,-6.774214267730713,14.446330070495605,-1.7598012685775757,6.1049065589904785,-3.559546947479248,3.593690872192383,-1.6648362874984741,3.7235262393951416,-1.8492387533187866,3.1467151641845703,-2.486539840698242,43577.078125,3860.84814453125,1162.8935546875,459.8744201660156,351.0514221191406,260.1553039550781,228.94410705566406,142.8728485107422,134.76144409179688,116.41746520996094,105.45252990722656,94.69026184082031,86.7520980834961,-0.4009755849838257,-0.09845586121082306,-0.2542778551578522,-0.11252768337726593,-0.3610542118549347,-0.40640687942504883,-0.4382050931453705,-0.05408339202404022,0.06252776831388474,0.0263759084045887,0.1008702740073204,0.390473335981369,0.0003419844142626971,-0.6148732304573059,-0.034983061254024506,1.0873515605926514,0.7784447073936462,2.211487293243408,2.0229482650756836,1.5979509353637695,2.343745708465576,2.4792330265045166,3.6240615844726562,1.9444090127944946,2.9398574829101562,2.335184097290039
env-sound,216,-15.53632926940918,10359.0283203125,-3.975383758544922,19.87862205505371,-290.28607177734375,78.34088134765625,-7.650189399719238,11.415349960327148,-2.490352153778076,5.851629257202148,-3.0857365131378174,3.478862762451172,-1.6698880195617676,3.93776535987854,-1.2441017627716064,3.2253739833831787,-1.7958382368087769,38379.375,4242.02978515625,1301.1661376953125,548.8944091796875,348.89727783203125,246.078857421875,216.7533416748047,166.46484375,136.6534881591797,124.57268524169922,97.04053497314453,100.96097564697266,85.91741943359375,-0.4163877069950104,0.13436971604824066,-0.39357858896255493,-0.5953656435012817,-0.72359299659729,-0.31268110871315,-0.674402117729187,-0.1550375074148178,-0.21460750699043274,0.18069249391555786,0.11484520882368088,0.6188953518867493,0.1324090212583542,-0.31329187750816345,0.04677991569042206,1.4221527576446533,1.9374752044677734,1.3696839809417725,1.4434030055999756,1.787572979927063,3.8087446689605713,1.536577820777893,3.450514078140259,2.1321702003479004,4.004974842071533,1.9997429847717285
env-sound,216,-16.253084182739258,10914.005859375,-4.123574256896973,20.514162063598633,-295.1239929199219,74.09585571289062,-9.357715606689453,12.010956764221191,-2.889862537384033,6.551907062530518,-2.2268686294555664,3.858609437942505,-1.3145360946655273,4.061974048614502,-1.4604085683822632,2.2365481853485107,-1.7325139045715332,43128.6640625,3760.5361328125,1560.8382568359375,564.2431030273438,394.6059875488281,290.8209533691406,202.74942016601562,182.3883514404297,165.37571716308594,150.40179443359375,112.69273376464844,127.11763763427734,107.96405029296875,-0.3692142963409424,-0.03551202639937401,-0.7453826665878296,-0.12811610102653503,-0.793988823890686,0.09420090913772583,-0.4772709310054779,0.1795530915260315,0.0756140798330307,0.4508281648159027,0.10594689846038818,-0.0539165660738945,0.35130465030670166,-0.6130942106246948,-0.17865893244743347,1.4121026992797852,2.347175359725952,3.137645959854126,3.0448062419891357,1.4863048791885376,2.402353286743164,1.7638628482818604,2.627256155014038,2.380746841430664,3.212681293487549,3.149421453475952
